url;nama;ratings;reviewers;kategori;alamat;FQ2IWe src
https://www.google.com/maps/place/Water+Park+SKI/data=!4m7!3m6!1s0x2e69c6017b9b1f4b:0x5dda1a9a9a6512ed!8m2!3d-6.6239703!4d106.8234627!16s%2Fg%2F11dybbzyhr!19sChIJSx-bewHGaS4R7RJlmpoa2l0?authuser=0&hl=id&rclk=1;Water Park SKI;4,4;(1.064);Tujuan Wisata;Wisata SKI Tajur, Jl. Katulampa Raya No.06, RT.06/RW.01;
https://www.google.com/maps/place/JBound+-+tempat+wisata+%26+destinasi+wisata+edukasi/data=!4m7!3m6!1s0x2e69c55ccd885bb5:0xe93af075ca265b9e!8m2!3d-6.6181754!4d106.7973796!16s%2Fg%2F11gsn3g9m4!19sChIJtVuIzVzFaS4RnlsmynXwOuk?authuser=0&hl=id&rclk=1;JBound - tempat wisata & destinasi wisata edukasi;4,5;(1.332);Taman Hiburan;Jl. Bogor Nirwana Residence, RT.1/RW.10;
https://www.google.com/maps/place/Filosofi+Adventure/data=!4m7!3m6!1s0x2e69dbe0db89ce39:0x8db820882afc3bd7!8m2!3d-6.5644348!4d106.7131599!16s%2Fg%2F11lkr_wrcf!19sChIJOc6J2-DbaS4R1zv8KogguI0?authuser=0&hl=id&rclk=1;Filosofi Adventure;5,0;(5);Tujuan Wisata;Jl. Babengket, Cihideung Udik 1 rt. 04/01;
https://www.google.com/maps/place/Baik+Heritage+%28Operator+Wisata+Sepeda+Bogor%29/data=!4m7!3m6!1s0x2e69c5f36667b1cb:0x529922dc6c51af3c!8m2!3d-6.5844542!4d106.8176628!16s%2Fg%2F11t9w3gbnz!19sChIJy7FnZvPFaS4RPK9RbNwimVI?authuser=0&hl=id&rclk=1;Baik Heritage (Operator Wisata Sepeda Bogor);;;Tujuan Wisata;Jl. Destarata VI No.12, RT.01/RW.16;
https://www.google.com/maps/place/Curug+Cilember/data=!4m7!3m6!1s0x2e69c827b09934ad:0xf8c4b77be871be9a!8m2!3d-6.6614613!4d106.9457362!16s%2Fg%2F11fx91dvr9!19sChIJrTSZsCfIaS4Rmr5x6Hu3xPg?authuser=0&hl=id&rclk=1;Curug Cilember;4,5;(8.147);Tujuan Wisata;;
https://www.google.com/maps/place/Tepas+Salapan+Lawang+Dasakreta/data=!4m7!3m6!1s0x2e69c5022a978545:0x4c6c6a6ff876115e!8m2!3d-6.6010597!4d106.8052666!16s%2Fg%2F11r9b02slh!19sChIJRYWXKgLFaS4RXhF2-G9qbEw?authuser=0&hl=id&rclk=1;Tepas Salapan Lawang Dasakreta;4,7;(15);Tujuan Wisata;9RX4+H4C, RT.04/RW.02;https://lh5.googleusercontent.com/p/AF1QipO6mNlj-dTSPyWDMIKrc7lEOnqVXk2UTb5sGzlR=w138-h92-k-no
https://www.google.com/maps/place/Tirtania+WaterPark/data=!4m7!3m6!1s0x2e69cf45761aef95:0x3c3cbce87427ea24!8m2!3d-6.6408809!4d106.8054381!16s%2Fg%2F1pzrwf61m!19sChIJle8adkXPaS4RJOondOi8PDw?authuser=0&hl=id&rclk=1;Tirtania WaterPark;4,3;(2.335);Tujuan Wisata;Jalan R.E. Sumantadiredja Komplek Pamoyanan Hijau, RT.02/RW.08;https://lh5.googleusercontent.com/p/AF1QipO12KsdrBX4zJx268l7HzmbuxrBJtvl77z9azAn=w163-h92-k-no
https://www.google.com/maps/place/Water+Park+SKI/data=!4m7!3m6!1s0x2e69c6017b9b1f4b:0x5dda1a9a9a6512ed!8m2!3d-6.6239703!4d106.8234627!16s%2Fg%2F11dybbzyhr!19sChIJSx-bewHGaS4R7RJlmpoa2l0?authuser=0&hl=id&rclk=1;Water Park SKI;4,4;(1.064);Tujuan Wisata;Wisata SKI Tajur, Jl. Katulampa Raya No.06, RT.06/RW.01;https://lh5.googleusercontent.com/p/AF1QipO2IYN-PB25eFV3OlH0L2jRuSkLUjC3m3WHyYku=w122-h92-k-no
https://www.google.com/maps/place/JBound+-+tempat+wisata+%26+destinasi+wisata+edukasi/data=!4m7!3m6!1s0x2e69c55ccd885bb5:0xe93af075ca265b9e!8m2!3d-6.6181754!4d106.7973796!16s%2Fg%2F11gsn3g9m4!19sChIJtVuIzVzFaS4RnlsmynXwOuk?authuser=0&hl=id&rclk=1;JBound - tempat wisata & destinasi wisata edukasi;4,5;(1.332);Taman Hiburan;Jl. Bogor Nirwana Residence, RT.1/RW.10;https://lh5.googleusercontent.com/p/AF1QipOEQCSjP2abMmWYkKccWND39spg6yNlKCrOuVan=w170-h92-k-no
https://www.google.com/maps/place/Filosofi+Adventure/data=!4m7!3m6!1s0x2e69dbe0db89ce39:0x8db820882afc3bd7!8m2!3d-6.5644348!4d106.7131599!16s%2Fg%2F11lkr_wrcf!19sChIJOc6J2-DbaS4R1zv8KogguI0?authuser=0&hl=id&rclk=1;Filosofi Adventure;5,0;(5);Tujuan Wisata;Jl. Babengket, Cihideung Udik 1 rt. 04/01;https://lh5.googleusercontent.com/p/AF1QipOX99dgrJq6Ol_yRW1BmBApmGUENO9IxJn-VPOu=w162-h92-k-no
https://www.google.com/maps/place/Baik+Heritage+%28Operator+Wisata+Sepeda+Bogor%29/data=!4m7!3m6!1s0x2e69c5f36667b1cb:0x529922dc6c51af3c!8m2!3d-6.5844542!4d106.8176628!16s%2Fg%2F11t9w3gbnz!19sChIJy7FnZvPFaS4RPK9RbNwimVI?authuser=0&hl=id&rclk=1;Baik Heritage (Operator Wisata Sepeda Bogor);;;Tujuan Wisata;Jl. Destarata VI No.12, RT.01/RW.16;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CLX10Lk4RPvOkRnn80plJw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=234.33882&pitch=0&thumbfov=100
https://www.google.com/maps/place/Curug+Cilember/data=!4m7!3m6!1s0x2e69c827b09934ad:0xf8c4b77be871be9a!8m2!3d-6.6614613!4d106.9457362!16s%2Fg%2F11fx91dvr9!19sChIJrTSZsCfIaS4Rmr5x6Hu3xPg?authuser=0&hl=id&rclk=1;Curug Cilember;4,5;(8.147);Tujuan Wisata;;https://lh5.googleusercontent.com/p/AF1QipMqtzLw9EzFM9K3D4A9MYWQcFSg4l5fXWBOOvQc=w80-h106-k-no
https://www.google.com/maps/place/Taman+Ekspresi+Sempur+Bogor/data=!4m7!3m6!1s0x2e69c54ea8b912c5:0xa8573d9f7fccc7e8!8m2!3d-6.5920743!4d106.8017117!16s%2Fg%2F11fpvbcssr!19sChIJxRK5qE7FaS4R6MfMf589V6g?authuser=0&hl=id&rclk=1;Taman Ekspresi Sempur Bogor;4,7;(146);Taman;CR52+5MG, RT.01/RW.01;https://lh5.googleusercontent.com/p/AF1QipMLPlCPBh5C5jdWQDe_rN4gWVlB76KsMxKe_NAN=w122-h92-k-no
https://www.google.com/maps/place/Lima+Dua/data=!4m7!3m6!1s0x2e69c563a125e4d7:0x380e4b6595d5c624!8m2!3d-6.5705178!4d106.7344797!16s%2Fg%2F11rzdb8f4m!19sChIJ1-QloWPFaS4RJMbVlWVLDjg?authuser=0&hl=id&rclk=1;Lima Dua;5,0;(1);Tujuan Wisata;Perumahan Jl. Dramaga Cantik No.52 Blok L;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gIjhs1x8SQ4ZEuX6IirpjQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=243.5824&pitch=0&thumbfov=100
https://www.google.com/maps/place/Taman+Tanah+Sareal/data=!4m7!3m6!1s0x2e69c54911ebf321:0xe940a524537fbcf7!8m2!3d-6.5618389!4d106.8005765!16s%2Fg%2F11k3j1d86n!19sChIJIfPrEUnFaS4R97x_UySlQOk?authuser=0&hl=id&rclk=1;Taman Tanah Sareal;3,8;(24);Tujuan Wisata;BKM, Jl. Sholeh Iskandar, RT.04/RW.11;https://lh5.googleusercontent.com/p/AF1QipMFR2HlKxYUASWd5p29dfqFn-3_D4RNooYdL_EW=w122-h92-k-no
https://www.google.com/maps/place/Danau+Rusunawa+Kota+Bogor/data=!4m7!3m6!1s0x2e69c7895c9ff343:0x89523c96d5bafde4!8m2!3d-6.5521741!4d106.8233722!16s%2Fg%2F11nmr1clsm!19sChIJQ_OfXInHaS4R5P261ZY8Uok?authuser=0&hl=id&rclk=1;Danau Rusunawa Kota Bogor;4,6;(7);Tujuan Wisata;Jl. Neglasari I No.45, RT.02/RW.04;
https://www.google.com/maps/place/Prasasti+Batu+Tulis/data=!4m7!3m6!1s0x2e69c80b1e4ec2f1:0x494fbc07f23d1437!8m2!3d-6.6236589!4d106.8089952!16s%2Fm%2F0cp08st!19sChIJ8cJOHgvIaS4RNxQ98ge8T0k?authuser=0&hl=id&rclk=1;Prasasti Batu Tulis;4,6;(2.331);Tujuan Wisata;Jl. Batu Tulis No.54, RT.02/RW.02;
https://www.google.com/maps/place/Taman+Ekspresi+Sempur+Bogor/data=!4m7!3m6!1s0x2e69c54ea8b912c5:0xa8573d9f7fccc7e8!8m2!3d-6.5920743!4d106.8017117!16s%2Fg%2F11fpvbcssr!19sChIJxRK5qE7FaS4R6MfMf589V6g?authuser=0&hl=id&rclk=1;Taman Ekspresi Sempur Bogor;4,7;(146);Taman;CR52+5MG, RT.01/RW.01;
https://www.google.com/maps/place/Lima+Dua/data=!4m7!3m6!1s0x2e69c563a125e4d7:0x380e4b6595d5c624!8m2!3d-6.5705178!4d106.7344797!16s%2Fg%2F11rzdb8f4m!19sChIJ1-QloWPFaS4RJMbVlWVLDjg?authuser=0&hl=id&rclk=1;Lima Dua;5,0;(1);Tujuan Wisata;Perumahan Jl. Dramaga Cantik No.52 Blok L;
https://www.google.com/maps/place/Taman+Tanah+Sareal/data=!4m7!3m6!1s0x2e69c54911ebf321:0xe940a524537fbcf7!8m2!3d-6.5618389!4d106.8005765!16s%2Fg%2F11k3j1d86n!19sChIJIfPrEUnFaS4R97x_UySlQOk?authuser=0&hl=id&rclk=1;Taman Tanah Sareal;3,8;(24);Tujuan Wisata;BKM, Jl. Sholeh Iskandar, RT.04/RW.11;
https://www.google.com/maps/place/Danau+Rusunawa+Kota+Bogor/data=!4m7!3m6!1s0x2e69c7895c9ff343:0x89523c96d5bafde4!8m2!3d-6.5521741!4d106.8233722!16s%2Fg%2F11nmr1clsm!19sChIJQ_OfXInHaS4R5P261ZY8Uok?authuser=0&hl=id&rclk=1;Danau Rusunawa Kota Bogor;4,6;(7);Tujuan Wisata;Jl. Neglasari I No.45, RT.02/RW.04;
https://www.google.com/maps/place/Prasasti+Batu+Tulis/data=!4m7!3m6!1s0x2e69c80b1e4ec2f1:0x494fbc07f23d1437!8m2!3d-6.6236589!4d106.8089952!16s%2Fm%2F0cp08st!19sChIJ8cJOHgvIaS4RNxQ98ge8T0k?authuser=0&hl=id&rclk=1;Prasasti Batu Tulis;4,6;(2.331);Tujuan Wisata;Jl. Batu Tulis No.54, RT.02/RW.02;
https://www.google.com/maps/place/Situ+Tamansari/data=!4m7!3m6!1s0x2e69cfbc3725ba6f:0x27fb72460353c648!8m2!3d-6.6535309!4d106.7540144!16s%2Fg%2F11b7dypskz!19sChIJb7olN7zPaS4RSMZTA0Zy-yc?authuser=0&hl=id&rclk=1;Situ Tamansari;4,4;(1.842);Tujuan Wisata;Jl. Tamansari No.529;
https://www.google.com/maps/place/ShareNow+View+Area/data=!4m7!3m6!1s0x2e69cf4403c73949:0x8f0d58d1472713a4!8m2!3d-6.6415819!4d106.7966802!16s%2Fg%2F11kpsx4xgq!19sChIJSTnHA0TPaS4RpBMnR9FYDY8?authuser=0&hl=id&rclk=1;ShareNow View Area;4,5;(28);Tujuan Wisata;Jl. Pabuaran Ciselajambe, RT.02/RW.11;
https://www.google.com/maps/place/Bogor+Sky+Garden/data=!4m7!3m6!1s0x2e69c5dbd161e639:0x2ad005a486818b38!8m2!3d-6.6055954!4d106.7955341!16s%2Fg%2F11q1lsj5dk!19sChIJOeZh0dvFaS4ROIuBhqQF0Co?authuser=0&hl=id&rclk=1;Bogor Sky Garden;4,6;(178);Taman;Mall BTM Bogor, Jl. Ir. H. Juanda No.67, RT.01/RW.13;
https://www.google.com/maps/place/Bukit+Neglasari+Nagrak/data=!4m7!3m6!1s0x2e69c7f2764e7007:0xbaeecec5f5c7a58f!8m2!3d-6.619729!4d106.8494476!16s%2Fg%2F11fwhyrjqn!19sChIJB3BOdvLHaS4Rj6XH9cXO7ro?authuser=0&hl=id&rclk=1;Bukit Neglasari Nagrak;3,6;(14);Tujuan Wisata;Kp pasir bagade. Rt04/rw07;
https://www.google.com/maps/place/BTS+%28Bubulak+Tepi+Sawah%29+Wisata+Keluarga+Bogor+Terlengkap/data=!4m7!3m6!1s0x2e69c5816f4f9aaf:0x6f76465f31e5f76d!8m2!3d-6.5660649!4d106.751602!16s%2Fg%2F11rrpqrs1g!19sChIJr5pPb4HFaS4RbfflMV9Gdm8?authuser=0&hl=id&rclk=1;BTS (Bubulak Tepi Sawah) Wisata Keluarga Bogor Terlengkap;4,5;(1.001);Tujuan Wisata;Jl. Raya Cifor No.450, RT.02/RW.07;
https://www.google.com/maps/place/Taman+Heulang/data=!4m7!3m6!1s0x2e69c43c4d9f6e9f:0x7494ee2a6fb643fa!8m2!3d-6.5697211!4d106.8022947!16s%2Fg%2F11ckkwkxs6!19sChIJn26fTTzEaS4R-kO2byrulHQ?authuser=0&hl=id&rclk=1;Taman Heulang;4,6;(10.884);Tujuan Wisata;CRJ2+4W7, Jl. Heulang, RT.06/RW.04;https://lh5.googleusercontent.com/p/AF1QipPd8Vjj0MBed54w0ibE_sypZ9XSgKnEKT-nMmby=w122-h92-k-no
https://www.google.com/maps/place/ECOART+PARK+Sentul+City/data=!4m7!3m6!1s0x2e69c6ebc0f289c5:0xf894747033caad39!8m2!3d-6.5687222!4d106.8457512!16s%2Fg%2F11b6x9_n9z!19sChIJxYnywOvGaS4ROa3KM3B0lPg?authuser=0&hl=id&rclk=1;ECOART PARK Sentul City;4,3;(11.131);Tujuan Wisata;CRJW+G86;https://lh5.googleusercontent.com/p/AF1QipP5itUW5uP1CE68EVyE8i8btAZ6QXfZly1IXEhI=w122-h92-k-no
https://www.google.com/maps/place/Marcopolo+Water+Adventure+Bogor/data=!4m7!3m6!1s0x2e69c384e7c466b3:0x1d98d777db19c08f!8m2!3d-6.5475252!4d106.7826826!16s%2Fg%2F11b86vqg83!19sChIJs2bE54TDaS4Rj8AZ23fXmB0?authuser=0&hl=id&rclk=1;Marcopolo Water Adventure Bogor;4,5;(6.638);Tujuan Wisata;Jl. Bukit Cimanggu City Raya Jl. Sholeh Iskandar, RT.01/RW.11;https://lh5.googleusercontent.com/p/AF1QipOMoyzqpZe-KgPtEWHD6UE6flLepfwCZWH87joD=w167-h92-k-no
https://www.google.com/maps/place/Taman+Kencana/data=!4m7!3m6!1s0x2e69c5cceda8f1b7:0x7d403349dcdbdc93!8m2!3d-6.5887896!4d106.8018857!16s%2Fg%2F11h0s9s1r!19sChIJt_Go7czFaS4Rk9zb3EkzQH0?authuser=0&hl=id&rclk=1;Taman Kencana;4,5;(9.955);Tujuan Wisata;Taman kencana, Jl. Taman Kencana No.3, RT.03/RW.03;https://lh5.googleusercontent.com/p/AF1QipMYcxAyWZV361JzSJVMbxFllG7K9gwNRNxE8pB-=w122-h92-k-no
https://www.google.com/maps/place/Taman+Kaulinan/data=!4m7!3m6!1s0x2e69c5cc0032dd3f:0xc0cf32c67d70a8ea!8m2!3d-6.5921584!4d106.8003088!16s%2Fg%2F11c32m2qvh!19sChIJP90yAMzFaS4R6qhwfcYyz8A?authuser=0&hl=id&rclk=1;Taman Kaulinan;4,6;(983);Tujuan Wisata;Jl. Sempur No.1, RT.01/RW.01;https://lh5.googleusercontent.com/p/AF1QipNEYMAQvpK5xK9hhx7L6aaC-ExQ0ZQaUAGGx_de=w177-h92-k-no
https://www.google.com/maps/place/Taman+Meksiko/data=!4m7!3m6!1s0x2e69c5c400d57233:0x1355d0edbbce6616!8m2!3d-6.6022434!4d106.8003444!16s%2Fg%2F1pzt8hvhy!19sChIJM3LVAMTFaS4RFmbOu-3QVRM?authuser=0&hl=id&rclk=1;Taman Meksiko;4,6;(1.869);Tujuan Wisata;Jl. Otto Iskandardinata No.13, RT.04/RW.02;https://lh5.googleusercontent.com/p/AF1QipOUBPBd7-QfiKRJGJUXTPyEOKopdusHRRuSEcnJ=w122-h92-k-no
https://www.google.com/maps/place/Lawang+Suryakencana/data=!4m7!3m6!1s0x2e69c5c148c983e1:0x7756376207fe4a0f!8m2!3d-6.6032729!4d106.7989098!16s%2Fg%2F11ggsg9sxh!19sChIJ4YPJSMHFaS4RD0r-B2I3Vnc?authuser=0&hl=id&rclk=1;Lawang Suryakencana;4,6;(865);Tujuan Wisata;9QWX+MHV, Jl. Suryakencana, RT.01/RW.01;https://lh5.googleusercontent.com/p/AF1QipNUrn5mzc6ehshGFwG7q4Gu5bSMiWUG-_a70gnZ=w80-h100-k-no
https://www.google.com/maps/place/Air+Terjun+Curug+Nangka/data=!4m7!3m6!1s0x2e69cfd5ab533c53:0xf6427641a4bf1129!8m2!3d-6.6690656!4d106.7264075!16s%2Fg%2F122cz8vh!19sChIJUzxTq9XPaS4RKRG_pEF2QvY?authuser=0&hl=id&rclk=1;Air Terjun Curug Nangka;4,3;(6.907);Tujuan Wisata;8PMG+RX6;https://lh5.googleusercontent.com/p/AF1QipMTH2bx9crsywi83D3US2VEMESpJDLb2qNAfUHB=w122-h92-k-no
https://www.google.com/maps/place/The+Jungle+Waterpark+Bogor/data=!4m7!3m6!1s0x2e69cf5deba619f3:0x485a13f031e8b904!8m2!3d-6.6344794!4d106.7949215!16s%2Fg%2F1ptxr7qkm!19sChIJ8xmm613PaS4RBLnoMfATWkg?authuser=0&hl=id&rclk=1;The Jungle Waterpark Bogor;4,5;(24.621);Tujuan Wisata;Perumahan, Jl. Bogor Nirwana Residence Jalan Bogor Nirwana Boulevard, RT.05/RW.12;https://lh5.googleusercontent.com/p/AF1QipM8eiBvdkfMX6xMITLfMNHez7ITPa5vm6Eu8FxE=w163-h92-k-no
https://www.google.com/maps/place/Ekowisata+Situ+Gede/data=!4m7!3m6!1s0x2e69c59d88a69ed5:0x19760dcbc17a1dec!8m2!3d-6.5516967!4d106.7457024!16s%2Fg%2F11fmz8rv7w!19sChIJ1Z6miJ3FaS4R7B16wcsNdhk?authuser=0&hl=id&rclk=1;Ekowisata Situ Gede;4,5;(115);Tujuan Wisata;Jl. Cilubang Malang No.37, RT.03/RW.04;https://lh5.googleusercontent.com/p/AF1QipNC8Xd73-BYs00DNHqTGG2r3j0EOWwLoxLCd6hA=w163-h92-k-no
https://www.google.com/maps/place/Akuatik+Park/data=!4m7!3m6!1s0x2e69c566a828db55:0x2ee2949c0fb73222!8m2!3d-6.6007929!4d106.800734!16s%2Fg%2F11gjtxml27!19sChIJVdsoqGbFaS4RIjK3D5yU4i4?authuser=0&hl=id&rclk=1;Akuatik Park;4,6;(73);Tujuan Wisata;9RX2+M7Q, RT.04/RW.02;https://lh5.googleusercontent.com/p/AF1QipMGu6t_M7RFKSL2Cu81lXRmiMOxqdZXDfsHz66j=w122-h92-k-no
https://www.google.com/maps/place/Kebun+Raya+Bogor/data=!4m7!3m6!1s0x2e69c5c412a67abb:0x75f23c6b45a37ee5!8m2!3d-6.5976289!4d106.7995698!16zL20vMDk1cmQ4!19sChIJu3qmEsTFaS4R5X6jRWs88nU?authuser=0&hl=id&rclk=1;Kebun Raya Bogor;4,7;(95.430);Tujuan Wisata;Jl. Ir. H. Juanda No.13;https://lh5.googleusercontent.com/p/AF1QipORVkH59hIMqy88Wv5ip9BcC-12OeUI5vIdjNi5=w138-h92-k-no
https://www.google.com/maps/place/THE+ILLUSION+BOGOR/data=!4m7!3m6!1s0x2e69cf5ded8025a5:0x95c950c85f89ca52!8m2!3d-6.634744!4d106.7944426!16s%2Fg%2F11fy934p06!19sChIJpSWA7V3PaS4RUsqJX8hQyZU?authuser=0&hl=id&rclk=1;THE ILLUSION BOGOR;4,4;(407);Tujuan Wisata;The Jungle Mall, Jl. Tirta Nirwana Raya No.119 Lantai GF, RT.05/RW.12;https://lh5.googleusercontent.com/p/AF1QipPU0aSexgpFMQRy51O8XBwMAB9xcWM4dKayZ9Im=w122-h92-k-no
https://www.google.com/maps/place/Tugu+Kujang+Bogor/data=!4m7!3m6!1s0x2e69c5e100000001:0x1460e0034eb2eafc!8m2!3d-6.6014417!4d106.8050738!16s%2Fg%2F11bw1h8hqd!19sChIJAQAAAOHFaS4R_OqyTgPgYBQ?authuser=0&hl=id&rclk=1;Tugu Kujang Bogor;4,7;(14.210);Tujuan Wisata;Jalan Raya Pajajaran No.1A, Baranangsiang, Bogor Timur, RT.04/RW.02;https://lh5.googleusercontent.com/p/AF1QipNlOkAxTOhQ6EzcelePRlf7DBFyIS4Rge52UNt4=w122-h92-k-no
https://www.google.com/maps/place/BUKIT+SELLA+BOGOR/data=!4m7!3m6!1s0x2e69c9c03c7df66b:0x5ed67a7216bf549d!8m2!3d-6.6298084!4d106.8447293!16s%2Fg%2F11gyxwljb1!19sChIJa_Z9PMDJaS4RnVS_FnJ61l4?authuser=0&hl=id&rclk=1;BUKIT SELLA BOGOR;4,8;(52);Tujuan Wisata;9RCV+3VH;https://lh5.googleusercontent.com/p/AF1QipNQdwF2BukSWCko1fPa-R5ZZXPHUHs8JgqxjVCJ=w184-h92-k-no
https://www.google.com/maps/place/Kebun+Wisata+Ilmiah/data=!4m7!3m6!1s0x2e69c4494ebbe7bd:0x779b9b6ce8e7002c!8m2!3d-6.5812067!4d106.7874463!16s%2Fg%2F1hm2n_qsj!19sChIJvee7TknEaS4RLADn6Gybm3c?authuser=0&hl=id&rclk=1;Kebun Wisata Ilmiah;4,6;(214);Tujuan Wisata;Jl. Tentara Pelajar No.1, RT.04/RW.01;https://lh5.googleusercontent.com/p/AF1QipMscAmByIAFW9dfNuc29ND75lbGl3OUa1ufg3jb=w136-h92-k-no
https://www.google.com/maps/place/Penangkaran+Rusa+Situ+Gede/data=!4m7!3m6!1s0x2e69c49f7dcef6f7:0xf1eeb280fe181842!8m2!3d-6.5507058!4d106.7472072!16s%2Fg%2F11fy_f6174!19sChIJ9_bOfZ_EaS4RQhgY_oCy7vE?authuser=0&hl=id&rclk=1;Penangkaran Rusa Situ Gede;4,3;(164);Tujuan Wisata;CPXW+PV8, RT.03/RW.05;https://lh5.googleusercontent.com/p/AF1QipOAG0YFKylnsiBQPX4IJJJKcvaRfTFKfQgmqixs=w122-h92-k-no
https://www.google.com/maps/place/Danau+Gunting+Kebun+Raya+Bogor/data=!4m7!3m6!1s0x2e69c5c5af91b491:0x3921fb1f0d6678b5!8m2!3d-6.6003367!4d106.7978054!16s%2Fg%2F11byxfnq10!19sChIJkbSRr8XFaS4RtXhmDR_7ITk?authuser=0&hl=id&rclk=1;Danau Gunting Kebun Raya Bogor;4,6;(229);Tujuan Wisata;Kebun Raya Bogor Bogor Tengah, RT.04/RW.02;https://lh5.googleusercontent.com/p/AF1QipOHJ0LHFCm7d6cGs_KWbBkB93nvgKTfSwOHrrYp=w163-h92-k-no
https://www.google.com/maps/place/Bogor+Selfie+Museum/data=!4m7!3m6!1s0x2e69c557264ece47:0xf1b793943366a8d0!8m2!3d-6.5792895!4d106.7998613!16s%2Fg%2F11rj_hf_y8!19sChIJR85OJlfFaS4R0KhmM5STt_E?authuser=0&hl=id&rclk=1;Bogor Selfie Museum;5,0;(5);Tujuan Wisata;Jl. A. Yani No.20, RT.05/RW.01;https://lh5.googleusercontent.com/p/AF1QipMQweReDLj-U2s4nCClbdZAmJGLVB9GHeZlJPy7=w122-h92-k-no
https://www.google.com/maps/place/Pusat+Pengembangan+Teknologi+Penangkaran+Rusa+Bogor/data=!4m7!3m6!1s0x2e69c49f7a7fab65:0xe18dd6c3369bc8cb!8m2!3d-6.5506805!4d106.7470717!16s%2Fg%2F11cls8hcv2!19sChIJZat_ep_EaS4Ry8ibNsPWjeE?authuser=0&hl=id&rclk=1;Pusat Pengembangan Teknologi Penangkaran Rusa Bogor;4,5;(213);Tujuan Wisata;Jl. Pinus No.12, RT.03/RW.05;https://lh5.googleusercontent.com/p/AF1QipPzDRCyI6zVzi0dI3aR6xVd_nRX30fpATfIYhAU=w80-h106-k-no
https://www.google.com/maps/place/Bukit+Panorama/data=!4m7!3m6!1s0x2e69cf4566653fd1:0x46aa4ef6fa87ce8b!8m2!3d-6.639894!4d106.8049485!16s%2Fg%2F11b8v9xf2_!19sChIJ0T9lZkXPaS4Ri86H-vZOqkY?authuser=0&hl=id&rclk=1;Bukit Panorama;4,5;(256);Tujuan Wisata;9R63+2XW, RT.02/RW.08;https://lh6.googleusercontent.com/tXSiKD7aZoJufNcERASD-gpZ-o5taH8-VRYYQJSshWZOgD51vcbUvwPBfXQQ_Ic=w122-h92-k-no
https://www.google.com/maps/place/Leuwi+Orok/data=!4m7!3m6!1s0x2e69c57e04f2e5c9:0x65237ee645e3a4db!8m2!3d-6.5585773!4d106.8093071!16s%2Fg%2F11fn6l_w85!19sChIJyeXyBH7FaS4R26TjReZ-I2U?authuser=0&hl=id&rclk=1;Leuwi Orok;4,7;(26);Tujuan Wisata;Jl. Lamtoro No.7 Blok F, RT.02/RW.04;https://lh5.googleusercontent.com/p/AF1QipN49pwX57jlZ2dRYYWALuLLppG_voKji3RKD1_d=w122-h92-k-no
https://www.google.com/maps/place/Kampoeng+Wisata+Cinangneng/data=!4m7!3m6!1s0x2e69db4626284d49:0x4490d49b0f325087!8m2!3d-6.5659313!4d106.7114553!16s%2Fg%2F11h0t6fcv!19sChIJSU0oJkbbaS4Rh1AyD5vUkEQ?authuser=0&hl=id&rclk=1;Kampoeng Wisata Cinangneng;4,4;(2.012);Tujuan Wisata;CPM6+JHG, Jl. Babakan Kemang, RT.1/RW.2;https://lh5.googleusercontent.com/p/AF1QipNtZwLmnYNrE2fJpNEjJIi2-GJz0xAEJH9EGGFu=w163-h92-k-no
https://www.google.com/maps/place/Keraton+Empang+Al+-+Gawir/data=!4m7!3m6!1s0x2e69c515d5faee99:0x797d494ec43a0f58!8m2!3d-6.5595667!4d106.778305!16s%2Fg%2F11mw0p5txx!19sChIJme761RXFaS4RWA86xE5JfXk?authuser=0&hl=id&rclk=1;Keraton Empang Al - Gawir;4,9;(7);Tujuan Wisata;Jl. H. Khoer No.9, RT.02/RW.04;https://lh5.googleusercontent.com/p/AF1QipPpnyPlWeVHyW28cdzP1e8_LhwDj9-HId_eDZNe=w122-h92-k-no
https://www.google.com/maps/place/Funpark/data=!4m7!3m6!1s0x2e69c40800b699a5:0x735bb1e9c9c6d7cc!8m2!3d-6.5400327!4d106.8127947!16s%2Fg%2F1hm4mk_02!19sChIJpZm2AAjEaS4RzNfGyemxW3M?authuser=0&hl=id&rclk=1;Funpark;4,4;(49);Tujuan Wisata;Jalan Raya Pemda Karadenan, RT. 03 RW. 10, Kedunghalang, Bogor Utara, Kedunghalang, Bogor Utara, RT.07/RW.13;https://lh5.googleusercontent.com/p/AF1QipOq9-H47ZIoKvpufI_svv6iy5QMMbDPs82byKOe=w80-h106-k-no
https://www.google.com/maps/place/Kampung+Labirin/data=!4m7!3m6!1s0x2e69c58537bfad33:0x4de11d57679ee5a4!8m2!3d-6.6080272!4d106.8065876!16s%2Fg%2F11gxq9smck!19sChIJM62_N4XFaS4RpOWeZ1cd4U0?authuser=0&hl=id&rclk=1;Kampung Labirin;4,6;(104);Tujuan Wisata;Kp, Jl. Kb. Jukut Kelurahan, RT.01/RW.10;https://lh5.googleusercontent.com/p/AF1QipPMBjFMoU7HG3TwdQenIr4L6HN_XyW4VuHP0eBi=w80-h106-k-no
